Product Name,Price,Rating,Ratings Count,Reviews Count,Features,Price_Clean,Ratings_Count_Clean,Reviews_Count_Clean,Brand,Processor,RAM_GB,Storage_GB
Hp G8 Series Intel Core I5 11Th Gen Intel® Core™ I5-1135G - (8 Gb/512 Gb Ssd/Windows 11 Home) 240 G8 B...,"₹58,999",4.0,125,6,Intel Core i5 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | NA | 1 Year Onsite  Domestic Warranty,58999.0,125,6,Hp,Intel Core i5,8.0,8.0
Acer Predator Helios 300 Intel Core I5 8Th Gen 8300H - (8 Gb/1 Tb Hdd/128 Gb Ssd/Windows 10 Home/4 Gb ...,"₹73,990",4.6,"13,063","1,755","NVIDIA Geforce GTX 1050 Ti for Desktop Level Performance | Optimized Dolby Audio Premium Sound Enhancement | 128 GB SSD Capacity for Reduced Boot Up Time and in Game Loading | Dual Fan Cooling with Metal AeroBlade for Interuption Free Gaming | FineTip Backlit Keyboard with Independent Standard Numeric Keypad | Intel Core i5 Processor (8th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|128 GB SSD | 39.62 cm (15.6 Inch) Display | Acer Care Center, Acer Portal, Acer Quick Access, Acer Configuration Manager | 1 Year International Travelers Warranty (ITW)",73990.0,13063,1755,Acer,Intel Core i5,128.0,128.0
Acer Aspire 7 Intel Core I5 12Th Gen 1240P - (8 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Gef...,"₹59,990",4.2,445,55,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year International Travelers Warranty (ITW),59990.0,445,55,Acer,Intel Core i5,8.0,8.0
"Asus Vivobook Go 15 Oled, With Backlit Keyboard, Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Window...","₹62,990",4.4,"3,025",250,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,62990.0,3025,250,Asus,AMD Ryzen,8.0,8.0
Msi Modern 14 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) Modern 14 C13M-115In Th...,"₹41,990",4.3,197,17,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,41990.0,197,17,Msi,Intel Core i3,8.0,8.0
Infinix Y3 Max Series Intel Core I7 12Th Gen 1255U - (16 Gb/512 Gb Ssd/Windows 11 Home) Yl613 Thin And...,"₹51,990",4.1,36,6,Intel Core i7 Processor (12th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty,51990.0,36,6,Other,Intel Core i7,16.0,16.0
Dell Amd Ryzen 3 Quad Core 5425U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3525 Thin And Light Lapt...,"₹41,612",4.0,26,2,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Hardware Service,41612.0,26,2,Dell,AMD Ryzen,8.0,8.0
Msi Modern 15 Intel Core I5 12Th Gen 1235U - (16 Gb/512 Gb Ssd/Windows 11 Home) Modern 15 B12Mo Thin A...,"₹47,990",4.2,284,17,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,47990.0,284,17,Msi,Intel Core i5,16.0,16.0
Lenovo V15 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) V15 G5 Irl Thin And Light ...,"₹40,990",4.3,0,0,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,40990.0,0,0,Lenovo,Intel Core i3,8.0,8.0
Dell Inspiron 3515 Amd Ryzen 3 Dual Core 3250U - (8 Gb/256 Gb Ssd/Windows 11 Home) Inspiron 3515 Thin ...,"₹38,990",4.2,556,63,AMD Ryzen 3 Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 37.85 cm (14.9 Inch) Display | 1 Year Onsite Warranty,38990.0,556,63,Dell,AMD Ryzen,8.0,8.0
Msi Summit E13 Evo Ai Pc Intel Core Ultra 7 1St Gen 155H - (32 Gb/1 Tb Ssd/Windows 11 Home) Summit E13...,"₹1,19,990",5.0,2,1,Intel Core Ultra 7 Processor (1st Gen) | 32 GB LPDDR5 RAM | Windows 11 Operating System | 1 TB SSD | 33.78 cm (13.3 Inch) Touchscreen Display | 2 Year Warranty Term,119990.0,2,1,Msi,Other,32.0,32.0
Acer Aspire Go 14 (2025) Wuxga Ips Intel Core Ultra 5 125H - (16 Gb/512 Gb Ssd/Windows 11 Home) Ag14-7...,"₹54,990",4.3,0,0,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Brand Warranty,54990.0,0,0,Acer,Other,16.0,16.0
Lenovo Ideapad Flex 5 Intel Core I3 10Th Gen 1005G1 - (4 Gb/256 Gb Ssd/Windows 10 Home) 14Iil05 2 In 1...,"₹38,900",4.4,501,43,Intel Core i3 Processor (10th Gen) | 4 GB DDR4 RAM | 64 bit Windows 10 Operating System | 256 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,38900.0,501,43,Lenovo,Intel Core i3,4.0,4.0
Lenovo Ideapad Pro 5 Amd Ryzen 7 Octa Core 8845Hs - (16 Gb/1 Tb Ssd/Windows 11 Home/6 Gb Graphics/Nvid...,"₹1,21,999",4.3,0,0,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Carry-in Warranty,121999.0,0,0,Lenovo,AMD Ryzen,16.0,16.0
Acer Travellite Amd Ryzen 5 7430U - (8 Gb/512 Gb Ssd/Windows 11 Home) Tl04-41M Notebook,"₹35,900",3.9,19,2,AMD Ryzen 5 Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Limited Warranty,35900.0,19,2,Acer,AMD Ryzen,8.0,8.0
Dell Inspiron 3535 Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 Thin ...,"₹36,190",5.0,3,0,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Hardware Service,36190.0,3,0,Dell,AMD Ryzen,8.0,8.0
Lenovo Ideapad 1 Amd Ryzen 5 Hexa Core 5500U - (8 Gb/512 Gb Ssd/Windows 11 Home) Ideapad 1 15Alc7 Thin...,"₹37,490",4.3,0,0,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,37490.0,0,0,Lenovo,AMD Ryzen,8.0,8.0
"Asus Vivobook 16 (2025), Copilot + Pc With Backlit Keyboard, Ai Pc, Qualcomm Snapdragon X - (16 Gb/512...","₹53,122",4.0,136,10,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty",53122.0,136,10,Asus,Qualcomm Snapdragon,16.0,16.0
Asus Tuf Gaming A16 (2025) With Office 2024 + M365 Basic* Amd Ryzen 9 16 Core 8940Hx - (16 Gb/1 Tb Ssd...,"₹1,49,990",4.4,18,4,"AMD Ryzen 9 16 Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty",149990.0,18,4,Asus,AMD Ryzen,16.0,16.0
Msi Prestige 13 Evo Intel Core I5 12Th Gen 1240P - (8 Gb/512 Gb Ssd/Windows 11 Home) Prestige 13 Evo A...,"₹84,990",4.0,5,0,Intel Core i5 Processor (12th Gen) | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 2 Year Carry-in warranty,84990.0,5,0,Msi,Intel Core i5,8.0,8.0
Infinix X Air Pro+ Intel Core I5 13Th Gen 1334U - (16 Gb/512 Gb Ssd/Windows 11 Home) Xl434 Thin And Li...,"₹56,990",4.5,150,18,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,56990.0,150,18,Other,Intel Core i5,16.0,16.0
Msi Modern 15 Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) Modern 15 B12Mo-612In ...,"₹37,990",4.3,420,49,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,37990.0,420,49,Msi,Intel Core i3,16.0,16.0
Msi Summit E16 Evo Ai Pc Intel Core Ultra 7 1St Gen 155H - (32 Gb/1 Tb Ssd/Windows 11 Home) Summit E16...,"₹1,38,990",5.0,2,1,Intel Core Ultra 7 Processor (1st Gen) | 32 GB LPDDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Touchscreen Display | 2 Year Warranty Term,138990.0,2,1,Msi,Other,32.0,32.0
Lenovo Ideapad 1 Intel Celeron Dual Core 4Th Gen N4020 - (4 Gb/256 Gb Ssd/Windows 10 Home) 11Igl05 Thi...,"₹25,899",3.9,422,38,Intel Celeron Dual Core Processor (4th Gen) | 4 GB DDR4 RAM | 64 bit Windows 10 Operating System | 256 GB SSD | 29.46 cm (11.6 Inch) Display | Microsoft Office Home & Student 2019 | 1 Year Warranty,25899.0,422,38,Lenovo,Intel Celeron,4.0,4.0
Msi Raider 18 Hx Ai Intel Core Ultra 9 285Hx - (64 Gb/4 Tb Ssd/Windows 11 Home/24 Gb Graphics/Nvidia G...,"₹4,99,990",4.3,0,0,Intel Core Ultra 9 Processor | 64 GB DDR5 RAM | 64 bit Windows 11 Operating System | 4 TB SSD | 45.72 cm (18 Inch) Display | 2 Year On-Site Warranty,499990.0,0,0,Msi,Other,64.0,64.0
Hp Pavilion Intel Core I5 12Th Gen 1235U - (16 Gb/1 Tb Ssd/Windows 11 Home) 14-Dv2153Tu Thin And Light...,"₹72,990",4.3,"8,186",372,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,72990.0,8186,372,Hp,Intel Core i5,16.0,16.0
"Asus Vivobook S15 Oled Powered, Intel Evo H Series, Ai Pc, Full Metal Body, Intel Core Ultra 9 185H - ...","₹1,06,999",3.9,14,2,Intel Core Ultra 9 Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Warranty,106999.0,14,2,Asus,Other,16.0,16.0
Dell Intel Core I5 12Th Gen 1235U - (8 Gb/1 Tb Hdd/256 Gb Ssd/Windows 11 Home) New Inspiron 15 Laptop ...,"₹68,990",4.0,71,5,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Hardware Service,68990.0,71,5,Dell,Intel Core i5,8.0,8.0
Hp 15 (2025) Amd Athlon Dual Core 7120U - (8 Gb/256 Gb Ssd/Windows 11 Home) 15 Thin And Light Laptop,"₹35,990",4.1,342,22,"AMD Athlon Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Onsite Warranty",35990.0,342,22,Hp,Other,8.0,8.0
Acer Aspire 3 Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) Aspire 3 Laptop,"₹37,990",4.2,33,1,Intel Core i3 Processor (12th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Warranty,37990.0,33,1,Acer,Intel Core i3,8.0,8.0
Asus Vivobook 16X Intel Core I5 12Th Gen 12500H - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics) K36...,"₹65,990",4.3,21,2,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty,65990.0,21,2,Asus,Intel Core i5,16.0,16.0
Dell Intel Celeron Dual Core - (4 Gb/256 Gb Ssd/4 Gb Emmc Storage/Windows 10) 5470 Ultra Slim Thin And...,"₹25,990",3.9,113,10,Intel Celeron Dual Core Processor | 4 GB DDR4 RAM | Windows 10 Operating System | 256 GB SSD | 35.56 cm (14 Inch) Display | 1 Year,25990.0,113,10,Dell,Intel Celeron,4.0,4.0
Asus Chromebook Flip Touch Intel Celeron Dual Core N4020 - (4 Gb/32 Gb Emmc Storage/Chrome Os) C214Ma-...,"₹28,790",4.0,"3,457",443,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Touchscreen Display | 1 Year Onsite Warranty,28790.0,3457,443,Asus,Intel Celeron,4.0,4.0
Acer Aspire 7 Intel Core I5 12Th Gen 1240P - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Ge...,"₹59,999",4.3,"1,228",130,"Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Acer Care Center, Acer Product Registration, Nitro Sense, Quick Access | 1 Year International Travelers Warranty (ITW)",59999.0,1228,130,Acer,Intel Core i5,16.0,16.0
Msi Stealth 17 Intel Core I7 13Th Gen 13700H - (16 Gb/2 Tb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Ge...,"₹3,47,990",4.3,0,0,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 2 TB SSD | 43.94 cm (17.3 Inch) Display | 2 Year Onsite Warranty,347990.0,0,0,Msi,Intel Core i7,16.0,16.0
Hp Amd Ryzen 5 Hexa Core 7530U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fc0388Au Thin And Light Laptop,"₹45,800",4.2,85,6,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + 1 year M365 Basic | 1 Year Onsite Warranty,45800.0,85,6,Hp,AMD Ryzen,8.0,8.0
Microsoft Laptop Go 3 Intel Core I5 12Th Gen 1235U - (8 Gb/256 Gb Ssd/Windows 11 Home) Xk1-00045 Thin ...,"₹69,990",4.3,118,15,Intel Core i5 Processor (12th Gen) | 8 GB LPDDR5 RAM | Windows 11 Operating System | 256 GB SSD | 31.5 cm (12.4 Inch) Touchscreen Display | 1 Year Onsite Warranty,69990.0,118,15,Other,Intel Core i5,8.0,8.0
Hp 255R G10 (2025) Professional Amd Ryzen 3 Quad Core 7335U - (8 Gb/512 Gb Ssd/Windows 11 Pro) 255R G1...,"₹35,990",4.3,0,0,"AMD Ryzen 3 Quad Core Processor | 8 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite",35990.0,0,0,Hp,AMD Ryzen,8.0,8.0
Dell Vostro Intel Core I3 11Th Gen 1115G4 - (4 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10 Home) Vostro 3400 Thi...,"₹37,990",4.0,276,18,"Intel Core i3 Processor (11th Gen) | 4 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",37990.0,276,18,Dell,Intel Core i3,4.0,4.0
Dell Inspiron Intel Core 3 14Th Gen Core 3 100U - (8 Gb/512 Gb Hdd/512 Gb Ssd/Windows 11 Home) 5440 La...,"₹38,500",3.7,3,0,Intel Core 3 Processor (14th Gen) | 8 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB HDD|512 GB SSD | 39.62 cm (15.6 Inch) Display | WINDOWS 11 | 1 Year brand Onsite Warranty,38500.0,3,0,Dell,Other,8.0,8.0
Apple Macbook Air M4 - (16 Gb/512 Gb Ssd/Macos Sequoia) Mc6U4Hn/A,"₹1,19,900",4.7,"2,268",155,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 512 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty",119900.0,2268,155,Apple,Other,16.0,16.0
Lenovo V14 Octa Core (2025) Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home) V14 Thi...,"₹53,990",4.3,0,0,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Warranty",53990.0,0,0,Lenovo,Intel Core i5,16.0,16.0
Lenovo V 14 (2025) Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb Ssd/Windows 11 Home) V 14 Thin And Lig...,"₹46,890",4.3,66,2,"Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Warranty",46890.0,66,2,Lenovo,Intel Core i3,16.0,16.0
Dell 15 Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Windows 11 Home) 3535 Thin And Light Laptop,"₹39,490",4.4,52,3,"AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service",39490.0,52,3,Dell,AMD Ryzen,8.0,8.0
Acer Aspire 7 Intel Core I5 12Th Gen 1240P - (8 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Gef...,"₹53,999",4.3,"3,281",355,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year International Travelers Warranty (ITW),53999.0,3281,355,Acer,Intel Core i5,8.0,8.0
Lenovo Ideapad Flex 5 Intel Core I5 13Th Gen 1335U - (16 Gb/512 Gb Ssd/Windows 11 Home) 14Iru8 2 In 1 ...,"₹79,990",4.3,60,8,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,79990.0,60,8,Lenovo,Intel Core i5,16.0,16.0
Lenovo Loq Essential Intel Core I5 12Th Gen 12450Hx - (12 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/...,"₹61,490",4.2,27,0,Intel Core i5 Processor (12th Gen) | 12 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home 2024 | 1 Year Carry-in Warranty,61490.0,27,0,Lenovo,Intel Core i5,12.0,12.0
Msi Modern 14 Intel Core I3 12Th Gen 1215U - (8 Gb/512 Gb Ssd/Windows 11 Home) Modern 14 C12Mo Thin An...,"₹36,990",4.4,"1,527",164,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty Term,36990.0,1527,164,Msi,Intel Core i3,8.0,8.0
Lenovo Ideapad Slim 3 Qualcomm Snapdragon X - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Q8X10 Thin And Ligh...,"₹54,990",4.4,26,3,Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,54990.0,26,3,Lenovo,Qualcomm Snapdragon,16.0,16.0
Gigabyte Aorus Master 16 Intel Core Ultra 9 Ultra 9 - (32 Gb/2 Tb Ssd/Windows 11 Home/16 Gb Graphics/N...,"₹3,29,990",4.3,0,0,Intel Core Ultra 9 Processor | 32 GB DDR5 RAM | Windows 11 Home Operating System | 2 TB SSD | 40.64 cm (16 Inch) Display | 2 Years Onsite Warranty With Pick Up and Drop,329990.0,0,0,Other,Other,32.0,32.0
Asus Chromebook Intel Celeron Dual Core N4500 - (4 Gb/128 Gb Emmc Storage/Chrome Os) Cx1400Cka-Nk0488 ...,"₹18,990",4.1,100,7,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,18990.0,100,7,Asus,Intel Celeron,4.0,4.0
Hp Laptop Intel Core I3 12Th Gen 1215U - (8 Gb/256 Gb Ssd/Windows 11 Home) 15S-Fy5010Tu Thin And Light...,"₹38,999",4.3,"6,518",377,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,38999.0,6518,377,Hp,Intel Core i3,8.0,8.0
Hp Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) 14-Em0025Au Thin And Light Laptop,"₹42,990",4.2,85,9,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Warranty,42990.0,85,9,Hp,AMD Ryzen,8.0,8.0
Asus Vivobook 14 Touchscreen Intel P-Series Intel Core I5 12Th Gen 1240P - (16 Gb/512 Gb Ssd/Windows 1...,"₹69,990",4.2,99,8,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1 Year Onsite Warranty,69990.0,99,8,Asus,Intel Core i5,16.0,16.0
Hp 240R G9 (2025) Intel Core I5 13Th Gen 1334U - (16 Gb/512 Gb Ssd/Windows 11 Home) 240R G9 Thin And L...,"₹58,750",3.3,3,0,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Onsite Warranty",58750.0,3,0,Hp,Intel Core i5,16.0,16.0
Msi Prestige 14 Evo Ai Pc Intel Core Ultra 7 1St Gen 155H - (16 Gb/1 Tb Ssd/Windows 11 Home) Prestige ...,"₹88,990",3.7,6,1,Intel Core Ultra 7 Processor (1st Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 2 Year Warranty Term,88990.0,6,1,Msi,Other,16.0,16.0
Asus Vivobook 14 Intel Core I3 10Th Gen 10110U - (4 Gb/256 Gb Ssd/Windows 10 Home) X412Fa-Ek363T Thin ...,"₹33,999",4.4,"6,359",960,"Intel Core i3 Processor (10th Gen) | 4 GB DDR4 RAM | 64 bit Windows 10 Operating System | 256 GB SSD | 35.56 cm (14 Inch) Display | Asus Splendid, Tru2Life | 1 Year Onsite Warranty",33999.0,6359,960,Asus,Intel Core i3,4.0,4.0
Hp Intel Core 5 120U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd1096Tu Thin And Light Laptop,"₹73,920",4.3,0,0,Intel Core 5 Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty,73920.0,0,0,Hp,Other,8.0,8.0
Asus Vivobook Go 15 Intel Celeron Dual Core N4500 - (8 Gb/512 Gb Ssd/Windows 11 Home) E510Ka-Ej9011Ws ...,"₹34,990",3.9,"1,515",136,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Onsite Warranty,34990.0,1515,136,Asus,Intel Celeron,8.0,8.0
Hp Pavilion Aero Amd Ryzen 5 Hexa Core 7535U - (16 Gb/512 Gb Ssd/Windows 11 Home) 13-Be2056Au Thin And...,"₹76,867",4.2,346,35,AMD Ryzen 5 Hexa Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Warranty,76867.0,346,35,Hp,AMD Ryzen,16.0,16.0
Msi Modern 15 H Ai Intel Core Ultra 7 255H - (16 Gb/1 Tb Ssd/Windows 11 Home) Modern 15 H Ai C2Hmg-233...,"₹73,990",3.8,17,4,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year On-Site Warranty,73990.0,17,4,Msi,Other,16.0,16.0
Hp 15 G9 (2025) Amd Ryzen 3 Dual Core 3250U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15 G9 Thin And Light ...,"₹38,890",4.0,64,6,"AMD Ryzen 3 Dual Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Onsite Warranty",38890.0,64,6,Hp,AMD Ryzen,16.0,16.0
"Asus Tuf Gaming F15, 90Whrs Battery Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home/...","₹1,15,000",4.3,149,10,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty,115000.0,149,10,Asus,Intel Core i7,16.0,16.0
