id,product_name,price,rating,ratings_count,reviews_count,features,brand,processor,ram_gb,storage_gb,Cluster
59,"Asus Vivobook S14 (2025) With Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core I5 13Th Gen 1342...",56990.0,4.4,806,59,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i5,16,16,1
60,Acer Aspire 14 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home) As14H-53 Thin And Li...,56990.0,4.3,82,12,Intel Core i7 Processor (13th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Intel Core i7,16,16,1
61,Msi Thin A15 Amd Ryzen 5 Hexa Core 7535Hs - (16 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Gef...,59990.0,4.3,520,51,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty,Msi,AMD Ryzen,16,16,1
62,Acer Swift Neo Oled Ai Pc Intel Core Ultra 5 115U - (16 Gb/512 Gb Ssd/Windows 11 Home) Sfn14-54H Thin ...,54900.0,4.1,1394,130,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Other,16,16,1
63,Hp 15 Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0668Tu Thin And Light Lap...,45970.0,4.1,742,46,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Hp,Intel Core i3,16,16,1
64,Lenovo Chromebook Intel Pentium Quad Core N100 - (4 Gb/128 Gb Emmc Storage/Chrome Os) 14Ian8 Chromeboo...,14990.0,3.9,51,4,Intel Pentium Quad Core Processor | 4 GB LPDDR5 RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Other,4,4,1
65,"Hp Professional 14, Intel Core I5 13Th Gen 1334U Turbo Boost, Finger Print And Backlite Keyboard - (16...",57810.0,4.5,26,6,Intel Core i5 Processor (13th Gen) | 16 GB DDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | MS OFFICE | 1-Year(DOMESTIC),Hp,Intel Core i5,16,16,1
66,Lenovo Ideapad Slim 5 Co-Pilot Next Gen Ai Pc Full Metal Snapdragon X Plus - (16 Gb/1 Tb Ssd/Windows 1...,65990.0,4.1,608,79,Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Other,16,16,1
67,Acer Aspire Lite Intel Core I3 12Th Gen 1215U - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-52 Thin And Li...,33990.0,4.1,980,76,Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Acer,Intel Core i3,16,16,1
68,Acer Chromebook Intel Celeron Dual Core N4500 - (8 Gb/64 Gb Emmc Storage/Chrome Os) Cb314-3H-C5Qe/ Cb3...,15990.0,3.8,646,48,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,Acer,Intel Celeron,8,8,1
69,"Asus Vivobook 14 (2025) With Office 2024 + M365 Basic*, Ai Pc, Backlit Keyboard, Intel Core Ultra 5 22...",63990.0,4.4,170,15,"Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite warranty",Asus,Other,16,16,1
70,Asus Chromebook Cx1 Intel Celeron Dual Core N4500 - (8 Gb/64 Gb Emmc Storage/Chrome Os) Cx1500Cka-Nj04...,17990.0,3.9,65,1,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Asus,Intel Celeron,8,8,1
71,"Asus Vivobook S16 Oled (2025) With Backlit Keyboard, Metal Body*, Qualcomm Snapdragon X - (16 Gb/512 G...",65990.0,4.5,815,59,"Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty",Asus,Qualcomm Snapdragon,16,16,1
72,Dell 15 Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ssd/Windows 11 Home) Dc15255 Thin And Light Laptop,50990.0,3.9,9,0,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Hardware Service,Dell,AMD Ryzen,16,16,1
73,Hp 15 (2025) Amd Ryzen 3 Quad Core 7320U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15 Thin And Light Laptop,40680.0,4.1,54,1,"AMD Ryzen 3 Quad Core Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty",Hp,AMD Ryzen,16,16,1
74,Dell 15 Amd Ryzen 3 Quad Core 7320U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 / 15 Dc 15255 Th...,39990.0,4.3,2232,269,AMD Ryzen 3 Quad Core Processor | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Onsite Hardware Service,Dell,AMD Ryzen,8,8,1
75,Asus Expertbook P1 High-Performance Processor Intel Core I5 13Th Gen 13420H - (32 Gb/512 Gb Ssd/Window...,57990.0,4.3,4217,326,"Intel Core i5 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",Asus,Intel Core i5,32,32,1
76,Walker Intel Celeron Dual Core N4020 - (4 Gb/128 Gb Ssd/Windows 11 Home) Nu14A1 Thin And Light Laptop,11990.0,3.7,1614,206,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Windows 11 Operating System | 128 GB SSD | 35.81 cm (14.1 Inch) Display | 1 Year Onsite Warranty,Other,Intel Celeron,4,4,1
77,"Asus Vivobook 15 (2025) With Touchscreen & Backlit Keyboard, Intel Core I3 13Th Gen 1315U - (8 Gb/512 ...",37990.0,4.2,82,6,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Touchscreen Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i3,8,8,1
78,Lenovo Ideapad Slim 5 Wuxga Oled Full Metal Body Intel Core I5 13Th Gen 13420H - (16 Gb/1 Tb Ssd/Windo...,67990.0,4.4,50,5,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Carry-in Warranty,Lenovo,Intel Core i5,16,16,1
79,Acer Aspire Lite Amd Ryzen 7 Octa Core 7730U - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-41 Thin And Light...,47990.0,4.1,504,42,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Acer,AMD Ryzen,16,16,1
80,Acer Aspire Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) Al15-52H Thin And Light...,48990.0,4.1,2272,198,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Acer,Intel Core i5,16,16,1
81,Acer Aspire Lite Intel Core I5 12Th Gen 12450H - (16 Gb/1 Tb Ssd/Windows 11 Home) Al15-52H Thin And Li...,49990.0,4.1,2272,198,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite warranty,Acer,Intel Core i5,16,16,1
82,Gigabyte G Series Intel Core I7 13Th Gen - (16 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Gefo...,159000.0,4.5,70,11,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 2 Year,Other,Intel Core i7,16,16,1
83,Lenovo Ideapad Slim 3 Backlit Keyboard With Mso'2024 Intel Core I5 13Th Gen 13420H - (24 Gb/1 Tb Ssd/W...,62990.0,4.4,81,3,Intel Core i5 Processor (13th Gen) | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,Lenovo,Intel Core i5,24,24,1
84,Asus Expertbook P1 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) P1403Cva-S60343Ws ...,40990.0,4.3,4481,380,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",Asus,Intel Core i3,8,8,1
85,Asus Vivobook Go 15 Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb Ssd/Windows 11 Home) E1504Fa-Nj5542Ws ...,41190.0,4.3,1067,53,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 + Microsoft 365 Basic | 1 Year Carry-in Warranty,Asus,AMD Ryzen,16,16,1
86,Dell Inspiron 3535 Amd Ryzen 5 Quad Core 7520U - (8 Gb/512 Gb Ssd/Windows 11 Home) Inspiron 3535 Thin ...,42199.0,3.0,4,0,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Dell,AMD Ryzen,8,8,1
87,"Hp Omnibook 5 Backlit Keyboard & Mso'2024, Intel Core I5 13Th Gen 1334U - (16 Gb/512 Gb Ssd/Windows 11...",60990.0,4.6,8,2,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Service,Hp,Intel Core i5,16,16,1
88,Hp Victus Amd Ryzen 7 Hexa Core 7445Hs - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Geforc...,81990.0,4.2,158,5,AMD Ryzen 7 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,Hp,AMD Ryzen,16,16,1
89,Lenovo Ideapad Slim 3 Backlit Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Iah...,47990.0,4.3,1205,80,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Lenovo,Intel Core i5,16,16,1
90,Acer Swift Neo Oled Ai Pc Intel Core Ultra 5 115U - (16 Gb/512 Gb Ssd/Windows 11 Home) Sfn14-54H Thin ...,56990.0,4.1,1394,130,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Other,16,16,1
91,Lenovo Ideapad Slim 3 Wuxga Ips Intel Core I5 13Th Gen 13420H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15I...,56990.0,4.3,112,5,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Microsoft Office Home 2024 | 1 Year Carry-in Warranty,Lenovo,Intel Core i5,16,16,1
92,"Hp 15 Laptop With Backlit Keyboard & Mso'2024, Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ssd/Windows...",52990.0,4.5,30,5,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + 1 year M365 Basic | 1 Year Onsite Warranty,Hp,AMD Ryzen,16,16,1
93,Acer Nitro V Amd Ryzen 5 Hexa Core 6600H - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gefo...,62990.0,4.4,803,71,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year International Travelers Warranty (ITW),Acer,AMD Ryzen,16,16,1
94,Lenovo Ideapad Slim 3 Intel Core I5 12Th Gen 12450H - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Iah8 Thin A...,52490.0,4.1,54,4,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Lenovo,Intel Core i5,16,16,1
95,Colorful P15 Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Ge...,119999.0,4.2,93,14,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Years Domestic Warranty and 1 Year Battery Domestic Warranty,Other,Intel Core i7,16,16,1
96,Samsung Galaxy Book5 Ai Metal Intel Core Ultra 7 255U - (16 Gb/512 Gb Ssd/Windows 11 Home) Np750Xhd Th...,81390.0,4.5,241,34,Intel Core Ultra 7 Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,Samsung,Other,16,16,1
97,"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Amd Ryzen 7 Octa Core 7730U - (16 Gb/512 Gb Ss...",49590.0,4.1,60,2,"AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,AMD Ryzen,16,16,1
98,Apple Macbook Air M4 - (16 Gb/256 Gb Ssd/Macos Sequoia) Mc6T4Hn/A,90990.0,4.7,2268,155,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 256 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty",Apple,Other,16,16,1
99,Acer Predator Helios 16 Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics...,189990.0,4.2,13,3,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year International Travelers Warranty (ITW),Acer,Intel Core i7,16,16,1
100,Lenovo Ideapad Slim 3 Amd Ryzen 5 Quad Core 7520U - (16 Gb/512 Gb Ssd/Windows 11 Home) 15Amn8 Thin And...,40990.0,4.0,263,19,AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Lenovo,AMD Ryzen,16,16,1
101,Asus Tuf Gaming F16 (2025) With Office 2024 + M365 Basic* Intel Core I5 13Th Gen 13450Hx - (16 Gb/1 Tb...,99990.0,4.6,130,22,"Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months | 1 Year Onsite Warranty",Asus,Intel Core i5,16,16,1
102,Acer Aspire 3 Intel Celeron Dual Core - (8 Gb/128 Gb Ssd/Windows 11 Home) A311-45 Thin And Light Lapto...,21774.0,3.8,7961,696,Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 128 GB SSD | 29.46 cm (11.6 Inch) Display | 1 Year Warranty,Acer,Intel Celeron,8,8,1
103,Asus Expertbook P1 Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) P1503Cva-S70501Ws ...,38691.0,4.3,4481,380,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",Asus,Intel Core i3,8,8,1
104,Acer Predator Helios Neo 16 Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/6 Gb Grap...,142999.0,4.4,543,55,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Carry-in Warranty,Acer,Intel Core i7,16,16,1
105,Apple Macbook Air M4 - (16 Gb/256 Gb Ssd/Macos Sequoia) Mw123Hn/A,90990.0,4.7,2268,155,"Apple M4 Processor | 16 GB Unified Memory RAM | Mac OS Operating System | 256 GB SSD | 34.54 cm (13.6 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, iPhone Mirroring, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Passwords, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Stocks, Time Machine, Tips, TV, Voice Memos, Weather | 1 Year Limited Warranty",Apple,Other,16,16,1
106,"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Intel Core I3 13Th Gen 1315U - (16 Gb/512 Gb S...",38990.0,4.3,0,0,"Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i3,16,16,1
107,Dell Inspiron With Backlit Keyboard And Fingerprint Sensor Intel Core Ultra 5 125H - (16 Gb/512 Gb Ssd...,101613.0,4.3,53,2,"Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Dell Power Manager, Support Assist | 1 Year Onsite Hardware Service",Dell,Other,16,16,1
108,Dell Inspiron 15 Intel Core I5 13Th Gen 1334U - (8 Gb/512 Gb Ssd/Windows 11 Home) 3530 Thin And Light ...,53990.0,4.2,410,20,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service",Dell,Intel Core i5,8,8,1
109,Motorola Motobook 60 Pro Full Metal Oled Ai Pc Intel Core Ultra 7 255 H - (32 Gb/1 Tb Ssd/Windows 11 H...,82990.0,4.5,91,14,Intel Core Ultra 7 Processor | 32 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty,Motorola,Other,32,32,1
110,Lenovo Loq Intel Core I5 13Th Gen 13450Hx - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gef...,92990.0,4.4,512,39,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Lenovo,Intel Core i5,16,16,1
111,Hp Intel Core I5 13Th Gen 1334U - (12 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0575Tu Thin And Light Laptop,54990.0,4.2,1257,63,Intel Core i5 Processor (13th Gen) | 12 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,Hp,Intel Core i5,12,12,1
112,"Asus Vivobook Go 15 (2025) With Office 2024 + M365 Basic*, Amd Ryzen 3 Quad Core 7320U - (16 Gb/512 Gb...",34990.0,4.3,0,0,"AMD Ryzen 3 Quad Core Processor | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty",Asus,AMD Ryzen,16,16,1
113,"Asus Gaming V16 (2025) For Creator With Office 2024 + M365 Basic*, Ai Pc(I7 14Th Gen) Intel Core 7 240...",99990.0,4.2,18,1,"Intel Core 7 Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Other,16,16,1
114,Dell G15 Intel Core I7 13Th Gen 13650Hx - (16 Gb/512 Gb Ssd/Windows 11 Home/6 Gb Graphics/Nvidia Gefor...,107390.0,4.1,30,2,"Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Alienware Command Center,Dell Support Assist) | 1 Year Basic Onsite Service after remote diagnosis with Hardware-Only Support",Dell,Intel Core i7,16,16,1
115,Acer Aspire Lite Amd Ryzen 3 Quad Core 5300U - (8 Gb/512 Gb Ssd/Windows 11 Home) Al15-41 Thin And Ligh...,31990.0,4.1,1384,101,AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,Acer,AMD Ryzen,8,8,1
116,Acer Chromebook Intel Celeron Dual Core N4020 - (4 Gb/64 Gb Emmc Storage/Chrome Os) Cb314-1H Chromeboo...,23699.0,4.0,101,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4 RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,Acer,Intel Celeron,4,4,1
117,"Asus Vivobook 15 (2025) With Office 2024 + M365 Basic*, Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ss...",35990.0,4.3,0,0,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",Asus,Intel Core i3,8,8,1
118,Lenovo Ideapad Slim 5 Wuxga Ips Office 2024 Full Metal Body Amd Ryzen 7 Octa Core 7735Hs - (16 Gb/512 ...,64990.0,4.1,86,11,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Warranty,Lenovo,AMD Ryzen,16,16,1
119,Lenovo Ideapad Slim 5 Wuxga Oled Full Metal Intel Core I7 13Th Gen 13620H - (16 Gb/512 Gb Ssd/Windows ...,99790.0,4.3,59,8,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty,Lenovo,Intel Core i7,16,16,1
120,Acer Swift Neo Oled Intel Core Ultra 5 115U - (16 Gb/1 Tb Ssd/Windows 11 Home) Sfn14-54H Thin And Ligh...,57990.0,4.1,570,45,Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | 1 Year Warranty,Acer,Other,16,16,1
121,Hp Intel Core I3 13Th Gen 1315U - (8 Gb/512 Gb Ssd/Windows 11 Home) 15-Fd0568Tu Thin And Light Laptop,39990.0,4.2,124,8,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,Hp,Intel Core i3,8,8,1
122,Lenovo Loq Intel Core I7 14Th Gen 14700Hx - (16 Gb/1 Tb Ssd/Windows 11 Home/8 Gb Graphics/Nvidia Gefor...,114990.0,4.5,49,6,Intel Core i7 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | Office Home & Student 2021 | 1Yr Warranty and 1 Yr Accidental Damage Protection,Lenovo,Intel Core i7,16,16,1
